,Point.Forecast,Lo.80,Hi.80,Lo.95,Hi.95,,,Lo.80,Hi.80,Lo.95,Hi.95
43407,2217.530197,-4640.443654,9075.504048,-8270.835715,12705.89611,,,,,,
43408,2217.530197,-4641.989478,9077.049872,-8273.199849,12708.26024,,,,,,
43409,2217.530197,-4643.534954,9078.595349,-8275.563451,12710.62385,,,,,,
43410,2217.530197,-4645.080083,9080.140477,-8277.926521,12712.98692,,,,,,
43411,2217.530197,-4646.624863,9081.685257,-8280.289059,12715.34945,,,,,,
43412,2217.530197,-4648.169296,9083.22969,-8282.651065,12717.71146,,,,,,
43413,2217.530197,-4649.713381,9084.773775,-8285.01254,12720.07293,,,,,,
43414,2217.530197,-4651.257119,9086.317514,-8287.373484,12722.43388,,,,,,
43415,2217.530197,-4652.800511,9087.860905,-8289.733897,12724.79429,,,,,,
43416,2217.530197,-4654.343556,9089.40395,-8292.093781,12727.15417,,,,,,
43417,2217.530197,-4655.886254,9090.946648,-8294.453134,12729.51353,,,,,,
43418,2217.530197,-4657.428606,9092.489,-8296.811958,12731.87235,,,,,,
43419,2217.530197,-4658.970613,9094.031007,-8299.170254,12734.23065,,,,,,
43420,2217.530197,-4660.512273,9095.572667,-8301.52802,12736.58841,,,,,,
43421,2217.530197,-4662.053588,9097.113983,-8303.885258,12738.94565,,,,,,
43422,2217.530197,-4663.594558,9098.654952,-8306.241968,12741.30236,,,,,,
43423,2217.530197,-4665.135183,9100.195577,-8308.59815,12743.65854,,,,,,
43424,2217.530197,-4666.675463,9101.735857,-8310.953806,12746.0142,,,,,,
43425,2217.530197,-4668.215399,9103.275793,-8313.308934,12748.36933,,,,,,
43426,2217.530197,-4669.75499,9104.815384,-8315.663535,12750.72393,,,,,,
43427,2217.530197,-4671.294237,9106.354631,-8318.017611,12753.078,,,,,,
43428,2217.530197,-4672.83314,9107.893535,-8320.37116,12755.43155,,,,,,
43429,2217.530197,-4674.3717,9109.432094,-8322.724184,12757.78458,,,,,,
43430,2217.530197,-4675.909916,9110.97031,-8325.076683,12760.13708,,,,,,
43431,2217.530197,-4677.44779,9112.508184,-8327.428657,12762.48905,,,,,,
43432,2217.530197,-4678.98532,9114.045714,-8329.780106,12764.8405,,,,,,
43433,2217.530197,-4680.522507,9115.582901,-8332.131032,12767.19143,,,,,,
43434,2217.530197,-4682.059352,9117.119746,-8334.481433,12769.54183,,,,,,
43435,2217.530197,-4683.595855,9118.656249,-8336.831311,12771.89171,,,,,,
43436,2217.530197,-4685.132016,9120.19241,-8339.180667,12774.24106,,,,,,
43437,2217.530197,-4686.667835,9121.728229,-8341.529499,12776.58989,,,,,,
43438,2217.530197,-4688.203312,9123.263706,-8343.877809,12778.9382,,,,,,
43439,2217.530197,-4689.738448,9124.798842,-8346.225597,12781.28599,,,,,,
43440,2217.530197,-4691.273243,9126.333637,-8348.572863,12783.63326,,,,,,
43441,2217.530197,-4692.807697,9127.868091,-8350.919608,12785.98,,,,,,
43442,2217.530197,-4694.34181,9129.402204,-8353.265832,12788.32623,,,,,,
43443,2217.530197,-4695.875583,9130.935977,-8355.611535,12790.67193,,,,,,
43444,2217.530197,-4697.409016,9132.46941,-8357.956718,12793.01711,,,,,,
43445,2217.530197,-4698.942109,9134.002503,-8360.301382,12795.36178,,,,,,
43446,2217.530197,-4700.474862,9135.535256,-8362.645525,12797.70592,,,,,,
43447,2217.530197,-4702.007275,9137.06767,-8364.989149,12800.04954,,,,,,
43448,2217.530197,-4703.53935,9138.599744,-8367.332255,12802.39265,,,,,,
43449,2217.530197,-4705.071085,9140.131479,-8369.674841,12804.73524,,,,,,
43450,2217.530197,-4706.602481,9141.662875,-8372.01691,12807.0773,,,,,,
43451,2217.530197,-4708.133539,9143.193933,-8374.358461,12809.41885,,,,,,
43452,2217.530197,-4709.664258,9144.724652,-8376.699494,12811.75989,,,,,,
43453,2217.530197,-4711.194639,9146.255033,-8379.04001,12814.1004,,,,,,
43454,2217.530197,-4712.724682,9147.785077,-8381.380009,12816.4404,,,,,,
43455,2217.530197,-4714.254388,9149.314782,-8383.719491,12818.77989,,,,,,
43456,2217.530197,-4715.783756,9150.84415,-8386.058458,12821.11885,,,,,,
43457,2217.530197,-4717.312787,9152.373181,-8388.396909,12823.4573,,,,,,
43458,2217.530197,-4718.84148,9153.901874,-8390.734844,12825.79524,,,,,,
43459,2217.530197,-4720.369837,9155.430231,-8393.072264,12828.13266,,,,,,
43460,2217.530197,-4721.897857,9156.958251,-8395.409169,12830.46956,,,,,,
43461,2217.530197,-4723.425541,9158.485935,-8397.74556,12832.80595,,,,,,
43462,2217.530197,-4724.952889,9160.013283,-8400.081436,12835.14183,,,,,,
43463,2217.530197,-4726.4799,9161.540294,-8402.416799,12837.47719,,,,,,
43464,2217.530197,-4728.006576,9163.06697,-8404.751649,12839.81204,,,,,,
43465,2217.530197,-4729.532917,9164.593311,-8407.085985,12842.14638,,,,,,
43466,2217.530197,-4731.058922,9166.119316,-8409.419808,12844.4802,,,,,,
43467,2217.530197,-4732.584592,9167.644986,-8411.753119,12846.81351,,,,,,
43468,2217.530197,-4734.109927,9169.170321,-8414.085918,12849.14631,,,,,,
43469,2217.530197,-4735.634928,9170.695322,-8416.418206,12851.4786,,,,,,
43470,2217.530197,-4737.159594,9172.219988,-8418.749982,12853.81038,,,,,,
43471,2217.530197,-4738.683926,9173.74432,-8421.081246,12856.14164,,,,,,
43472,2217.530197,-4740.207924,9175.268319,-8423.412,12858.47239,,,,,,
43473,2217.530197,-4741.731589,9176.791983,-8425.742244,12860.80264,,,,,,
43474,2217.530197,-4743.25492,9178.315314,-8428.071978,12863.13237,,,,,,
43475,2217.530197,-4744.777917,9179.838311,-8430.401201,12865.4616,,,,,,
43476,2217.530197,-4746.300582,9181.360976,-8432.729916,12867.79031,,,,,,
43477,2217.530197,-4747.822913,9182.883308,-8435.058121,12870.11852,,,,,,
43478,2217.530197,-4749.344912,9184.405307,-8437.385818,12872.44621,,,,,,
43479,2217.530197,-4750.866579,9185.926973,-8439.713006,12874.7734,,,,,,
43480,2217.530197,-4752.387913,9187.448307,-8442.039686,12877.10008,,,,,,
43481,2217.530197,-4753.908916,9188.96931,-8444.365858,12879.42625,,,,,,
43482,2217.530197,-4755.429586,9190.48998,-8446.691523,12881.75192,,,,,,
43483,2217.530197,-4756.949925,9192.010319,-8449.016681,12884.07708,,,,,,
43484,2217.530197,-4758.469933,9193.530327,-8451.341332,12886.40173,,,,,,
43485,2217.530197,-4759.98961,9195.050004,-8453.665477,12888.72587,,,,,,
43486,2217.530197,-4761.508955,9196.569349,-8455.989116,12891.04951,,,,,,
43487,2217.530197,-4763.02797,9198.088364,-8458.312249,12893.37264,,,,,,
43488,2217.530197,-4764.546655,9199.607049,-8460.634876,12895.69527,,,,,,
43489,2217.530197,-4766.065009,9201.125403,-8462.956999,12898.01739,,,,,,
43490,2217.530197,-4767.583033,9202.643427,-8465.278616,12900.33901,,,,,,
43491,2217.530197,-4769.100728,9204.161122,-8467.59973,12902.66012,,,,,,
43492,2217.530197,-4770.618092,9205.678486,-8469.920339,12904.98073,,,,,,
43493,2217.530197,-4772.135128,9207.195522,-8472.240444,12907.30084,,,,,,
43494,2217.530197,-4773.651834,9208.712228,-8474.560046,12909.62044,,,,,,
43495,2217.530197,-4775.168211,9210.228605,-8476.879145,12911.93954,,,,,,
43496,2217.530197,-4776.68426,9211.744654,-8479.197741,12914.25813,,,,,,
43497,2217.530197,-4778.199979,9213.260373,-8481.515834,12916.57623,,,,,,
43498,2217.530197,-4779.715371,9214.775765,-8483.833426,12918.89382,,,,,,
43499,2217.530197,-4781.230434,9216.290828,-8486.150515,12921.21091,,,,,,
43500,2217.530197,-4782.74517,9217.805564,-8488.467103,12923.5275,,,,,,
43501,2217.530197,-4784.259578,9219.319972,-8490.78319,12925.84358,,,,,,
43502,2217.530197,-4785.773658,9220.834052,-8493.098776,12928.15917,,,,,,
43503,2217.530197,-4787.287411,9222.347805,-8495.413862,12930.47426,,,,,,
43504,2217.530197,-4788.800837,9223.861231,-8497.728447,12932.78884,,,,,,
43505,2217.530197,-4790.313937,9225.374331,-8500.042533,12935.10293,,,,,,
43506,2217.530197,-4791.826709,9226.887103,-8502.356119,12937.41651,,,,,,
43507,2217.530197,-4793.339155,9228.399549,-8504.669206,12939.7296,,,,,,
43508,2217.530197,-4794.851275,9229.911669,-8506.981794,12942.04219,,,,,,
43509,2217.530197,-4796.363069,9231.423463,-8509.293883,12944.35428,,,,,,
43510,2217.530197,-4797.874537,9232.934931,-8511.605474,12946.66587,,,,,,
43511,2217.530197,-4799.38568,9234.446074,-8513.916567,12948.97696,,,,,,
43512,2217.530197,-4800.896497,9235.956891,-8516.227163,12951.28756,,,,,,
43513,2217.530197,-4802.406989,9237.467383,-8518.537261,12953.59766,,,,,,
43514,2217.530197,-4803.917156,9238.97755,-8520.846862,12955.90726,,,,,,
43515,2217.530197,-4805.426999,9240.487393,-8523.155967,12958.21636,,,,,,
43516,2217.530197,-4806.936517,9241.996911,-8525.464576,12960.52497,,,,,,
43517,2217.530197,-4808.44571,9243.506104,-8527.772688,12962.83308,,,,,,
43518,2217.530197,-4809.95458,9245.014974,-8530.080305,12965.1407,,,,,,
43519,2217.530197,-4811.463125,9246.523519,-8532.387426,12967.44782,,,,,,
43520,2217.530197,-4812.971347,9248.031741,-8534.694052,12969.75445,,,,,,
43521,2217.530197,-4814.479245,9249.539639,-8537.000184,12972.06058,,,,,,
43522,2217.530197,-4815.98682,9251.047215,-8539.305821,12974.36621,,,,,,
43523,2217.530197,-4817.494073,9252.554467,-8541.610964,12976.67136,,,,,,
43524,2217.530197,-4819.001002,9254.061396,-8543.915613,12978.97601,,,,,,
43525,2217.530197,-4820.507608,9255.568002,-8546.219769,12981.28016,,,,,,
43526,2217.530197,-4822.013892,9257.074286,-8548.523432,12983.58383,,,,,,
43527,2217.530197,-4823.519854,9258.580248,-8550.826602,12985.887,,,,,,
43528,2217.530197,-4825.025494,9260.085888,-8553.129279,12988.18967,,,,,,
43529,2217.530197,-4826.530812,9261.591206,-8555.431464,12990.49186,,,,,,
43530,2217.530197,-4828.035808,9263.096202,-8557.733157,12992.79355,,,,,,
43531,2217.530197,-4829.540483,9264.600877,-8560.034359,12995.09475,,,,,,
43532,2217.530197,-4831.044837,9266.105231,-8562.33507,12997.39546,,,,,,
43533,2217.530197,-4832.54887,9267.609264,-8564.635289,12999.69568,,,,,,
43534,2217.530197,-4834.052582,9269.112976,-8566.935018,13001.99541,,,,,,
43535,2217.530197,-4835.555973,9270.616367,-8569.234257,13004.29465,,,,,,
43536,2217.530197,-4837.059044,9272.119438,-8571.533006,13006.5934,,,,,,
43537,2217.530197,-4838.561795,9273.622189,-8573.831265,13008.89166,,,,,,
43538,2217.530197,-4840.064226,9275.12462,-8576.129034,13011.18943,,,,,,
43539,2217.530197,-4841.566337,9276.626731,-8578.426315,13013.48671,,,,,,
43540,2217.530197,-4843.068128,9278.128522,-8580.723107,13015.7835,,,,,,
43541,2217.530197,-4844.5696,9279.629994,-8583.01941,13018.0798,,,,,,
43542,2217.530197,-4846.070753,9281.131147,-8585.315225,13020.37562,,,,,,
43543,2217.530197,-4847.571587,9282.631981,-8587.610553,13022.67095,,,,,,
43544,2217.530197,-4849.072102,9284.132496,-8589.905393,13024.96579,,,,,,
43545,2217.530197,-4850.572299,9285.632693,-8592.199746,13027.26014,,,,,,
43546,2217.530197,-4852.072177,9287.132571,-8594.493612,13029.55401,,,,,,
43547,2217.530197,-4853.571738,9288.632132,-8596.786991,13031.84739,,,,,,
43548,2217.530197,-4855.07098,9290.131374,-8599.079884,13034.14028,,,,,,
43549,2217.530197,-4856.569904,9291.630298,-8601.372292,13036.43269,,,,,,
43550,2217.530197,-4858.068511,9293.128905,-8603.664213,13038.72461,,,,,,
43551,2217.530197,-4859.566801,9294.627195,-8605.955649,13041.01604,,,,,,
43552,2217.530197,-4861.064773,9296.125168,-8608.246601,13043.30699,,,,,,
43553,2217.530197,-4862.562429,9297.622823,-8610.537067,13045.59746,,,,,,
43554,2217.530197,-4864.059768,9299.120162,-8612.827049,13047.88744,,,,,,
43555,2217.530197,-4865.55679,9300.617184,-8615.116547,13050.17694,,,,,,
43556,2217.530197,-4867.053496,9302.11389,-8617.405562,13052.46596,,,,,,
43557,2217.530197,-4868.549886,9303.61028,-8619.694092,13054.75449,,,,,,
43558,2217.530197,-4870.04596,9305.106354,-8621.98214,13057.04253,,,,,,
43559,2217.530197,-4871.541718,9306.602112,-8624.269705,13059.3301,,,,,,
43560,2217.530197,-4873.037161,9308.097555,-8626.556787,13061.61718,,,,,,
43561,2217.530197,-4874.532288,9309.592682,-8628.843387,13063.90378,,,,,,
43562,2217.530197,-4876.0271,9311.087494,-8631.129505,13066.1899,,,,,,
43563,2217.530197,-4877.521598,9312.581992,-8633.415141,13068.47554,,,,,,
43564,2217.530197,-4879.01578,9314.076174,-8635.700296,13070.76069,,,,,,
43565,2217.530197,-4880.509648,9315.570042,-8637.98497,13073.04536,,,,,,
43566,2217.530197,-4882.003202,9317.063596,-8640.269163,13075.32956,,,,,,
43567,2217.530197,-4883.496441,9318.556835,-8642.552876,13077.61327,,,,,,
43568,2217.530197,-4884.989367,9320.049761,-8644.836109,13079.8965,,,,,,
43569,2217.530197,-4886.481979,9321.542373,-8647.118861,13082.17926,,,,,,
43570,2217.530197,-4887.974277,9323.034671,-8649.401135,13084.46153,,,,,,
43571,2217.530197,-4889.466262,9324.526656,-8651.682929,13086.74332,,,,,,
43572,2217.530197,-4890.957934,9326.018328,-8653.964244,13089.02464,,,,,,
43573,2217.530197,-4892.449293,9327.509687,-8656.245081,13091.30547,,,,,,
43574,2217.530197,-4893.940339,9329.000733,-8658.525439,13093.58583,,,,,,
43575,2217.530197,-4895.431072,9330.491466,-8660.805319,13095.86571,,,,,,
43576,2217.530197,-4896.921493,9331.981887,-8663.084721,13098.14512,,,,,,
43577,2217.530197,-4898.411602,9333.471996,-8665.363646,13100.42404,,,,,,
43578,2217.530197,-4899.901399,9334.961793,-8667.642094,13102.70249,,,,,,
43579,2217.530197,-4901.390885,9336.451279,-8669.920065,13104.98046,,,,,,
43580,2217.530197,-4902.880058,9337.940452,-8672.19756,13107.25795,,,,,,
43581,2217.530197,-4904.368921,9339.429315,-8674.474578,13109.53497,,,,,,
43582,2217.530197,-4905.857472,9340.917866,-8676.751121,13111.81151,,,,,,
43583,2217.530197,-4907.345712,9342.406106,-8679.027188,13114.08758,,,,,,
43584,2217.530197,-4908.833641,9343.894035,-8681.302779,13116.36317,,,,,,
43585,2217.530197,-4910.32126,9345.381654,-8683.577896,13118.63829,,,,,,
43586,2217.530197,-4911.808568,9346.868962,-8685.852537,13120.91293,,,,,,
43587,2217.530197,-4913.295566,9348.35596,-8688.126705,13123.1871,,,,,,
43588,2217.530197,-4914.782254,9349.842648,-8690.400398,13125.46079,,,,,,
43589,2217.530197,-4916.268632,9351.329027,-8692.673617,13127.73401,,,,,,
43590,2217.530197,-4917.754701,9352.815095,-8694.946363,13130.00676,,,,,,
43591,2217.530197,-4919.24046,9354.300854,-8697.218636,13132.27903,,,,,,
43592,2217.530197,-4920.72591,9355.786304,-8699.490435,13134.55083,,,,,,
43593,2217.530197,-4922.211051,9357.271445,-8701.761762,13136.82216,,,,,,
43594,2217.530197,-4923.695883,9358.756277,-8704.032617,13139.09301,,,,,,
43595,2217.530197,-4925.180406,9360.2408,-8706.302999,13141.36339,,,,,,
43596,2217.530197,-4926.664621,9361.725015,-8708.57291,13143.6333,,,,,,
43597,2217.530197,-4928.148528,9363.208922,-8710.842349,13145.90274,,,,,,
43598,2217.530197,-4929.632126,9364.69252,-8713.111318,13148.17171,,,,,,
43599,2217.530197,-4931.115417,9366.175811,-8715.379815,13150.44021,,,,,,
43600,2217.530197,-4932.5984,9367.658794,-8717.647841,13152.70824,,,,,,
43601,2217.530197,-4934.081075,9369.141469,-8719.915398,13154.97579,,,,,,
43602,2217.530197,-4935.563443,9370.623837,-8722.182484,13157.24288,,,,,,
43603,2217.530197,-4937.045504,9372.105898,-8724.4491,13159.50949,,,,,,
43604,2217.530197,-4938.527258,9373.587652,-8726.715248,13161.77564,,,,,,
43605,2217.530197,-4940.008705,9375.069099,-8728.980926,13164.04132,,,,,,
43606,2217.530197,-4941.489846,9376.55024,-8731.246135,13166.30653,,,,,,
43607,2217.530197,-4942.97068,9378.031074,-8733.510875,13168.57127,,,,,,
43608,2217.530197,-4944.451208,9379.511602,-8735.775148,13170.83554,,,,,,
43609,2217.530197,-4945.93143,9380.991824,-8738.038952,13173.09935,,,,,,
43610,2217.530197,-4947.411347,9382.471741,-8740.302289,13175.36268,,,,,,
43611,2217.530197,-4948.890957,9383.951351,-8742.565158,13177.62555,,,,,,
43612,2217.530197,-4950.370263,9385.430657,-8744.82756,13179.88795,,,,,,
43613,2217.530197,-4951.849263,9386.909657,-8747.089495,13182.14989,,,,,,
43614,2217.530197,-4953.327958,9388.388352,-8749.350964,13184.41136,,,,,,
43615,2217.530197,-4954.806348,9389.866742,-8751.611967,13186.67236,,,,,,
43616,2217.530197,-4956.284433,9391.344827,-8753.872503,13188.9329,,,,,,
43617,2217.530197,-4957.762214,9392.822608,-8756.132574,13191.19297,,,,,,
43618,2217.530197,-4959.239691,9394.300085,-8758.39218,13193.45257,,,,,,
43619,2217.530197,-4960.716863,9395.777257,-8760.65132,13195.71171,,,,,,
43620,2217.530197,-4962.193732,9397.254126,-8762.909996,13197.97039,,,,,,
43621,2217.530197,-4963.670297,9398.730691,-8765.168207,13200.2286,,,,,,
43622,2217.530197,-4965.146558,9400.206952,-8767.425954,13202.48635,,,,,,
43623,2217.530197,-4966.622516,9401.68291,-8769.683237,13204.74363,,,,,,
43624,2217.530197,-4968.098171,9403.158565,-8771.940057,13207.00045,,,,,,
43625,2217.530197,-4969.573523,9404.633917,-8774.196413,13209.25681,,,,,,
43626,2217.530197,-4971.048572,9406.108966,-8776.452306,13211.5127,,,,,,
43627,2217.530197,-4972.523319,9407.583713,-8778.707736,13213.76813,,,,,,
43628,2217.530197,-4973.997763,9409.058157,-8780.962703,13216.0231,,,,,,
43629,2217.530197,-4975.471905,9410.532299,-8783.217209,13218.2776,,,,,,
43630,2217.530197,-4976.945744,9412.006138,-8785.471252,13220.53165,,,,,,
43631,2217.530197,-4978.419282,9413.479676,-8787.724834,13222.78523,,,,,,
43632,2217.530197,-4979.892519,9414.952913,-8789.977954,13225.03835,,,,,,
43633,2217.530197,-4981.365453,9416.425847,-8792.230614,13227.29101,,,,,,
43634,2217.530197,-4982.838087,9417.898481,-8794.482812,13229.54321,,,,,,
43635,2217.530197,-4984.310419,9419.370813,-8796.73455,13231.79494,,,,,,
43636,2217.530197,-4985.78245,9420.842844,-8798.985828,13234.04622,,,,,,
43637,2217.530197,-4987.254181,9422.314575,-8801.236645,13236.29704,,,,,,
43638,2217.530197,-4988.725611,9423.786005,-8803.487003,13238.5474,,,,,,
43639,2217.530197,-4990.196741,9425.257135,-8805.736902,13240.7973,,,,,,
43640,2217.530197,-4991.66757,9426.727964,-8807.986342,13243.04674,,,,,,
43641,2217.530197,-4993.1381,9428.198494,-8810.235322,13245.29572,,,,,,
43642,2217.530197,-4994.608329,9429.668723,-8812.483844,13247.54424,,,,,,
43643,2217.530197,-4996.078259,9431.138653,-8814.731908,13249.7923,,,,,,
43644,2217.530197,-4997.54789,9432.608284,-8816.979514,13252.03991,,,,,,
43645,2217.530197,-4999.017221,9434.077615,-8819.226662,13254.28706,,,,,,
43646,2217.530197,-5000.486253,9435.546647,-8821.473353,13256.53375,,,,,,
43647,2217.530197,-5001.954986,9437.01538,-8823.719586,13258.77998,,,,,,
43648,2217.530197,-5003.42342,9438.483814,-8825.965363,13261.02576,,,,,,
43649,2217.530197,-5004.891556,9439.95195,-8828.210683,13263.27108,,,,,,
43650,2217.530197,-5006.359394,9441.419788,-8830.455547,13265.51594,,,,,,
43651,2217.530197,-5007.826933,9442.887327,-8832.699954,13267.76035,,,,,,
43652,2217.530197,-5009.294174,9444.354568,-8834.943906,13270.0043,,,,,,
43653,2217.530197,-5010.761118,9445.821512,-8837.187403,13272.2478,,,,,,
43654,2217.530197,-5012.227764,9447.288158,-8839.430444,13274.49084,,,,,,
43655,2217.530197,-5013.694112,9448.754506,-8841.67303,13276.73342,,,,,,
43656,2217.530197,-5015.160163,9450.220557,-8843.915162,13278.97556,,,,,,
43657,2217.530197,-5016.625917,9451.686311,-8846.156839,13281.21723,,,,,,
43658,2217.530197,-5018.091374,9453.151768,-8848.398062,13283.45846,,,,,,
43659,2217.530197,-5019.556534,9454.616928,-8850.638831,13285.69923,,,,,,
43660,2217.530197,-5021.021398,9456.081792,-8852.879147,13287.93954,,,,,,
43661,2217.530197,-5022.485965,9457.546359,-8855.11901,13290.1794,,,,,,
43662,2217.530197,-5023.950236,9459.01063,-8857.358419,13292.41881,,,,,,
43663,2217.530197,-5025.414211,9460.474606,-8859.597376,13294.65777,,,,,,
43664,2217.530197,-5026.877891,9461.938285,-8861.83588,13296.89627,,,,,,
43665,2217.530197,-5028.341274,9463.401668,-8864.073932,13299.13433,,,,,,
43666,2217.530197,-5029.804362,9464.864757,-8866.311532,13301.37193,,,,,,
43667,2217.530197,-5031.267155,9466.327549,-8868.548681,13303.60907,,,,,,
43668,2217.530197,-5032.729653,9467.790047,-8870.785378,13305.84577,,,,,,
43669,2217.530197,-5034.191856,9469.25225,-8873.021624,13308.08202,,,,,,
43670,2217.530197,-5035.653764,9470.714158,-8875.257419,13310.31781,,,,,,
43671,2217.530197,-5037.115377,9472.175771,-8877.492764,13312.55316,,,,,,
43672,2217.530197,-5038.576696,9473.63709,-8879.727659,13314.78805,,,,,,
43673,2217.530197,-5040.037721,9475.098115,-8881.962103,13317.0225,,,,,,
43674,2217.530197,-5041.498451,9476.558845,-8884.196098,13319.25649,,,,,,
43675,2217.530197,-5042.958888,9478.019282,-8886.429643,13321.49004,,,,,,
43676,2217.530197,-5044.419031,9479.479425,-8888.662739,13323.72313,,,,,,
43677,2217.530197,-5045.878881,9480.939275,-8890.895386,13325.95578,,,,,,
43678,2217.530197,-5047.338437,9482.398831,-8893.127585,13328.18798,,,,,,
43679,2217.530197,-5048.7977,9483.858094,-8895.359335,13330.41973,,,,,,
43680,2217.530197,-5050.25667,9485.317064,-8897.590637,13332.65103,,,,,,
43681,2217.530197,-5051.715347,9486.775741,-8899.821491,13334.88189,,,,,,
43682,2217.530197,-5053.173731,9488.234125,-8902.051898,13337.11229,,,,,,
43683,2217.530197,-5054.631823,9489.692218,-8904.281857,13339.34225,,,,,,
43684,2217.530197,-5056.089623,9491.150017,-8906.51137,13341.57176,,,,,,
43685,2217.530197,-5057.547131,9492.607525,-8908.740435,13343.80083,,,,,,
43686,2217.530197,-5059.004347,9494.064741,-8910.969054,13346.02945,,,,,,
43687,2217.530197,-5060.461271,9495.521665,-8913.197227,13348.25762,,,,,,
43688,2217.530197,-5061.917903,9496.978297,-8915.424954,13350.48535,,,,,,
43689,2217.530197,-5063.374244,9498.434638,-8917.652235,13352.71263,,,,,,
43690,2217.530197,-5064.830293,9499.890688,-8919.879071,13354.93947,,,,,,
43691,2217.530197,-5066.286052,9501.346446,-8922.105462,13357.16586,,,,,,
43692,2217.530197,-5067.74152,9502.801914,-8924.331408,13359.3918,,,,,,
43693,2217.530197,-5069.196697,9504.257091,-8926.556909,13361.6173,,,,,,
43694,2217.530197,-5070.651583,9505.711977,-8928.781966,13363.84236,,,,,,
43695,2217.530197,-5072.106179,9507.166573,-8931.006579,13366.06697,,,,,,
43696,2217.530197,-5073.560485,9508.620879,-8933.230747,13368.29114,,,,,,
43697,2217.530197,-5075.014501,9510.074895,-8935.454473,13370.51487,,,,,,
43698,2217.530197,-5076.468227,9511.528621,-8937.677755,13372.73815,,,,,,
43699,2217.530197,-5077.921664,9512.982058,-8939.900594,13374.96099,,,,,,
43700,2217.530197,-5079.37481,9514.435204,-8942.12299,13377.18338,,,,,,
43701,2217.530197,-5080.827668,9515.888062,-8944.344944,13379.40534,,,,,,
43702,2217.530197,-5082.280236,9517.34063,-8946.566456,13381.62685,,,,,,
43703,2217.530197,-5083.732516,9518.79291,-8948.787525,13383.84792,,,,,,
43704,2217.530197,-5085.184506,9520.2449,-8951.008153,13386.06855,,,,,,
43705,2217.530197,-5086.636208,9521.696602,-8953.22834,13388.28873,,,,,,
43706,2217.530197,-5088.087622,9523.148016,-8955.448085,13390.50848,,,,,,
43707,2217.530197,-5089.538747,9524.599141,-8957.66739,13392.72778,,,,,,
43708,2217.530197,-5090.989584,9526.049978,-8959.886253,13394.94665,,,,,,
43709,2217.530197,-5092.440133,9527.500527,-8962.104677,13397.16507,,,,,,
43710,2217.530197,-5093.890394,9528.950788,-8964.32266,13399.38305,,,,,,
43711,2217.530197,-5095.340368,9530.400762,-8966.540203,13401.6006,,,,,,
43712,2217.530197,-5096.790054,9531.850448,-8968.757307,13403.8177,,,,,,
43713,2217.530197,-5098.239453,9533.299847,-8970.973972,13406.03437,,,,,,
43714,2217.530197,-5099.688565,9534.748959,-8973.190197,13408.25059,,,,,,
43715,2217.530197,-5101.13739,9536.197784,-8975.405984,13410.46638,,,,,,
43716,2217.530197,-5102.585928,9537.646322,-8977.621332,13412.68173,,,,,,
43717,2217.530197,-5104.03418,9539.094574,-8979.836241,13414.89664,,,,,,
43718,2217.530197,-5105.482145,9540.542539,-8982.050713,13417.11111,,,,,,
43719,2217.530197,-5106.929824,9541.990218,-8984.264747,13419.32514,,,,,,
43720,2217.530197,-5108.377217,9543.437611,-8986.478343,13421.53874,,,,,,
43721,2217.530197,-5109.824324,9544.884718,-8988.691502,13423.7519,,,,,,
43722,2217.530197,-5111.271145,9546.331539,-8990.904224,13425.96462,,,,,,
43723,2217.530197,-5112.717681,9547.778075,-8993.11651,13428.1769,,,,,,
43724,2217.530197,-5114.163931,9549.224325,-8995.328359,13430.38875,,,,,,
43725,2217.530197,-5115.609896,9550.67029,-8997.539771,13432.60017,,,,,,
43726,2217.530197,-5117.055576,9552.11597,-8999.750748,13434.81114,,,,,,
43727,2217.530197,-5118.500971,9553.561365,-9001.961289,13437.02168,,,,,,
43728,2217.530197,-5119.946081,9555.006475,-9004.171395,13439.23179,,,,,,
43729,2217.530197,-5121.390907,9556.451301,-9006.381065,13441.44146,,,,,,
43730,2217.530197,-5122.835448,9557.895842,-9008.5903,13443.65069,,,,,,
43731,2217.530197,-5124.279706,9559.3401,-9010.799101,13445.8595,,,,,,
43732,2217.530197,-5125.723679,9560.784073,-9013.007467,13448.06786,,,,,,
43733,2217.530197,-5127.167368,9562.227762,-9015.2154,13450.27579,,,,,,
43734,2217.530197,-5128.610773,9563.671168,-9017.422898,13452.48329,,,,,,
43735,2217.530197,-5130.053895,9565.114289,-9019.629962,13454.69036,,,,,,
43736,2217.530197,-5131.496734,9566.557128,-9021.836594,13456.89699,,,,,,
43737,2217.530197,-5132.939289,9567.999683,-9024.042792,13459.10319,,,,,,
43738,2217.530197,-5134.381562,9569.441956,-9026.248557,13461.30895,,,,,,
43739,2217.530197,-5135.823551,9570.883945,-9028.453889,13463.51428,,,,,,
43740,2217.530197,-5137.265258,9572.325652,-9030.658789,13465.71918,,,,,,
43741,2217.530197,-5138.706682,9573.767076,-9032.863257,13467.92365,,,,,,
43742,2217.530197,-5140.147824,9575.208218,-9035.067294,13470.12769,,,,,,
43743,2217.530197,-5141.588683,9576.649077,-9037.270898,13472.33129,,,,,,
43744,2217.530197,-5143.029261,9578.089655,-9039.474071,13474.53447,,,,,,
43745,2217.530197,-5144.469556,9579.52995,-9041.676813,13476.73721,,,,,,
43746,2217.530197,-5145.90957,9580.969964,-9043.879124,13478.93952,,,,,,
