Date,Time,Block,import
17-04-2017,14:30-14:45,59,3504
17-04-2017,14:45-15:00,60,3032
17-04-2017,15:00-15:15,61,3004
17-04-2017,15:15-15:30,62,3028
17-04-2017,15:30-15:45,63,3276
17-04-2017,15:45-16:00,64,3508
17-04-2017,16:00-16:15,65,3480
17-04-2017,16:15-16:30,66,3236
17-04-2017,16:30-16:45,67,3180
17-04-2017,16:45-17:00,68,2968
17-04-2017,17:00-17:15,69,3140
17-04-2017,17:15-17:30,70,2960
17-04-2017,17:30-17:45,71,3148
17-04-2017,17:45-18:00,72,3128
17-04-2017,18:00-18:15,73,2832
17-04-2017,18:15-18:30,74,3028
17-04-2017,18:30-18:45,75,3056
17-04-2017,18:45-19:00,76,2944
17-04-2017,19:00-19:15,77,3092
17-04-2017,19:15-19:30,78,3012
17-04-2017,19:30-19:45,79,2864
17-04-2017,19:45-20:00,80,2804
17-04-2017,20:00-20:15,81,2804
17-04-2017,20:15-20:30,82,2744
17-04-2017,20:30-20:45,83,2728
17-04-2017,20:45-21:00,84,2720
17-04-2017,21:00-21:15,85,2688
17-04-2017,21:15-21:30,86,2684
17-04-2017,21:30-21:45,87,2640
17-04-2017,21:45-22:00,88,2620
17-04-2017,22:00-22:15,89,2628
17-04-2017,22:15-22:30,90,2584
17-04-2017,22:30-22:45,91,2564
17-04-2017,22:45-23:00,92,2560
17-04-2017,23:00-23:15,93,2512
17-04-2017,23:15-23:30,94,2492
17-04-2017,23:30-23:45,95,2452
17-04-2017,23:45-00:00,96,2368
18-04-2017,00:00-00:15,1,2164
18-04-2017,00:15-00:30,2,2136
18-04-2017,00:30-00:45,3,2108
18-04-2017,00:45-01:00,4,2108
18-04-2017,01:00-01:15,5,2084
18-04-2017,01:15-01:30,6,2096
18-04-2017,01:30-01:45,7,2156
18-04-2017,01:45-02:00,8,2312
18-04-2017,02:00-02:15,9,2204
18-04-2017,02:15-02:30,10,2036
18-04-2017,02:30-02:45,11,1988
18-04-2017,02:45-03:00,12,2000
18-04-2017,03:00-03:15,13,1984
18-04-2017,03:15-03:30,14,1976
18-04-2017,03:30-03:45,15,1956
18-04-2017,03:45-04:00,16,1952
18-04-2017,04:00-04:15,17,1964
18-04-2017,04:15-04:30,18,1928
18-04-2017,04:30-04:45,19,1908
18-04-2017,04:45-05:00,20,1884
18-04-2017,05:00-05:15,21,1868
18-04-2017,05:15-05:30,22,1900
18-04-2017,05:30-05:45,23,2132
18-04-2017,05:45-06:00,24,2084
18-04-2017,06:00-06:15,25,2144
18-04-2017,06:15-06:30,26,2220
18-04-2017,06:30-06:45,27,2220
18-04-2017,06:45-07:00,28,2320
18-04-2017,07:00-07:15,29,2536
18-04-2017,07:15-07:30,30,2712
18-04-2017,07:30-07:45,31,2804
18-04-2017,07:45-08:00,32,2752
18-04-2017,08:00-08:15,33,2812
18-04-2017,08:15-08:30,34,2820
18-04-2017,08:30-08:45,35,2884
18-04-2017,08:45-09:00,36,2912
18-04-2017,09:00-09:15,37,2916
18-04-2017,09:15-09:30,38,2916
18-04-2017,09:30-09:45,39,2992
18-04-2017,09:45-10:00,40,3012
18-04-2017,10:00-10:15,41,3044
18-04-2017,10:15-10:30,42,3004
18-04-2017,10:30-10:45,43,3012
18-04-2017,10:45-11:00,44,3056
18-04-2017,11:00-11:15,45,3052
18-04-2017,11:15-11:30,46,3080
18-04-2017,11:30-11:45,47,3052
18-04-2017,11:45-12:00,48,3052
18-04-2017,12:00-12:15,49,3028
18-04-2017,12:15-12:30,50,3080
18-04-2017,12:30-12:45,51,3044
18-04-2017,12:45-13:00,52,3068
18-04-2017,13:00-13:15,53,3084
18-04-2017,13:15-13:30,54,3116
18-04-2017,13:30-13:45,55,3144
18-04-2017,13:45-14:00,56,3156
18-04-2017,14:00-14:15,57,3200
18-04-2017,14:15-14:30,58,3232
18-04-2017,14:30-14:45,59,3228
18-04-2017,14:45-15:00,60,3208
18-04-2017,15:00-15:15,61,3160
18-04-2017,15:15-15:30,62,3156
18-04-2017,15:30-15:45,63,3156
18-04-2017,15:45-16:00,64,3156
18-04-2017,16:00-16:15,65,3132
18-04-2017,16:15-16:30,66,3136
18-04-2017,16:30-16:45,67,3084
18-04-2017,16:45-17:00,68,3076
18-04-2017,17:00-17:15,69,3084
18-04-2017,17:15-17:30,70,3064
18-04-2017,17:30-17:45,71,3068
18-04-2017,17:45-18:00,72,3048
18-04-2017,18:00-18:15,73,3036
18-04-2017,18:15-18:30,74,3056
18-04-2017,18:30-18:45,75,3028
18-04-2017,18:45-19:00,76,2916
18-04-2017,19:00-19:15,77,2912
18-04-2017,19:15-19:30,78,2892
18-04-2017,19:30-19:45,79,2848
18-04-2017,19:45-20:00,80,2788
18-04-2017,20:00-20:15,81,2752
18-04-2017,20:15-20:30,82,2696
18-04-2017,20:30-20:45,83,2680
18-04-2017,20:45-21:00,84,2676
18-04-2017,21:00-21:15,85,2648
18-04-2017,21:15-21:30,86,2628
18-04-2017,21:30-21:45,87,2624
18-04-2017,21:45-22:00,88,2620
18-04-2017,22:00-22:15,89,2576
18-04-2017,22:15-22:30,90,2560
18-04-2017,22:30-22:45,91,2504
18-04-2017,22:45-23:00,92,2452
18-04-2017,23:00-23:15,93,2420
18-04-2017,23:15-23:30,94,2412
18-04-2017,23:30-23:45,95,2328
18-04-2017,23:45-00:00,96,2116
19-04-2017,00:00-00:15,1,2352
19-04-2017,00:15-00:30,2,2332
19-04-2017,00:30-00:45,3,2308
19-04-2017,00:45-01:00,4,2284
19-04-2017,01:00-01:15,5,2276
19-04-2017,01:15-01:30,6,2288
19-04-2017,01:30-01:45,7,2252
19-04-2017,01:45-02:00,8,2248
19-04-2017,02:00-02:15,9,2244
19-04-2017,02:15-02:30,10,2236
19-04-2017,02:30-02:45,11,2232
19-04-2017,02:45-03:00,12,2248
19-04-2017,03:00-03:15,13,2232
19-04-2017,03:15-03:30,14,2204
19-04-2017,03:30-03:45,15,2192
19-04-2017,03:45-04:00,16,2184
19-04-2017,04:00-04:15,17,2176
19-04-2017,04:15-04:30,18,2160
19-04-2017,04:30-04:45,19,2136
19-04-2017,04:45-05:00,20,2132
19-04-2017,05:00-05:15,21,2124
19-04-2017,05:15-05:30,22,2148
19-04-2017,05:30-05:45,23,2168
19-04-2017,05:45-06:00,24,2184
19-04-2017,06:00-06:15,25,2144
19-04-2017,06:15-06:30,26,2164
19-04-2017,06:30-06:45,27,2240
19-04-2017,06:45-07:00,28,2340
19-04-2017,07:00-07:15,29,2508
19-04-2017,07:15-07:30,30,2724
19-04-2017,07:30-07:45,31,2852
19-04-2017,07:45-08:00,32,2880
19-04-2017,08:00-08:15,33,2904
19-04-2017,08:15-08:30,34,2956
19-04-2017,08:30-08:45,35,2960
19-04-2017,08:45-09:00,36,3004
19-04-2017,09:00-09:15,37,3020
19-04-2017,09:15-09:30,38,3072
19-04-2017,09:30-09:45,39,3124
19-04-2017,09:45-10:00,40,3128
19-04-2017,10:00-10:15,41,3136
19-04-2017,10:15-10:30,42,3156
19-04-2017,10:30-10:45,43,3192
19-04-2017,10:45-11:00,44,3256
19-04-2017,11:00-11:15,45,3260
19-04-2017,11:15-11:30,46,3244
19-04-2017,11:30-11:45,47,3276
19-04-2017,11:45-12:00,48,3272
19-04-2017,12:00-12:15,49,3300
19-04-2017,12:15-12:30,50,3324
19-04-2017,12:30-12:45,51,3336
19-04-2017,12:45-13:00,52,3364
19-04-2017,13:00-13:15,53,3384
19-04-2017,13:15-13:30,54,3428
19-04-2017,13:30-13:45,55,3420
19-04-2017,13:45-14:00,56,3444
19-04-2017,14:00-14:15,57,3404
19-04-2017,14:15-14:30,58,3412
19-04-2017,14:30-14:45,59,3444
19-04-2017,14:45-15:00,60,3424
19-04-2017,15:00-15:15,61,3288
19-04-2017,15:15-15:30,62,3260
19-04-2017,15:30-15:45,63,3264
19-04-2017,15:45-16:00,64,3316
19-04-2017,16:00-16:15,65,3272
19-04-2017,16:15-16:30,66,3200
19-04-2017,16:30-16:45,67,3144
19-04-2017,16:45-17:00,68,3076
19-04-2017,17:00-17:15,69,3056
19-04-2017,17:15-17:30,70,3076
19-04-2017,17:30-17:45,71,3044
19-04-2017,17:45-18:00,72,3048
19-04-2017,18:00-18:15,73,3036
19-04-2017,18:15-18:30,74,3020
19-04-2017,18:30-18:45,75,3016
19-04-2017,18:45-19:00,76,2980
19-04-2017,19:00-19:15,77,2848
19-04-2017,19:15-19:30,78,2784
19-04-2017,19:30-19:45,79,2776
19-04-2017,19:45-20:00,80,2716
19-04-2017,20:00-20:15,81,2732
19-04-2017,20:15-20:30,82,2720
19-04-2017,20:30-20:45,83,2712
19-04-2017,20:45-21:00,84,2680
19-04-2017,21:00-21:15,85,2616
19-04-2017,21:15-21:30,86,2548
19-04-2017,21:30-21:45,87,2552
19-04-2017,21:45-22:00,88,2544
19-04-2017,22:00-22:15,89,2544
19-04-2017,22:15-22:30,90,2552
19-04-2017,22:30-22:45,91,2568
19-04-2017,22:45-23:00,92,2552
19-04-2017,23:00-23:15,93,2524
19-04-2017,23:15-23:30,94,2504
19-04-2017,23:30-23:45,95,2464
19-04-2017,23:45-00:00,96,2396
20-04-2017,00:00-00:15,1,2376
20-04-2017,00:15-00:30,2,2332
20-04-2017,00:30-00:45,3,2304
20-04-2017,00:45-01:00,4,2304
20-04-2017,01:00-01:15,5,2308
20-04-2017,01:15-01:30,6,2312
20-04-2017,01:30-01:45,7,2284
20-04-2017,01:45-02:00,8,2204
20-04-2017,02:00-02:15,9,2196
20-04-2017,02:15-02:30,10,2200
20-04-2017,02:30-02:45,11,2180
20-04-2017,02:45-03:00,12,2132
20-04-2017,03:00-03:15,13,2120
20-04-2017,03:15-03:30,14,2112
20-04-2017,03:30-03:45,15,2104
20-04-2017,03:45-04:00,16,2136
20-04-2017,04:00-04:15,17,2116
20-04-2017,04:15-04:30,18,2104
20-04-2017,04:30-04:45,19,2108
20-04-2017,04:45-05:00,20,2104
20-04-2017,05:00-05:15,21,2084
20-04-2017,05:15-05:30,22,2092
20-04-2017,05:30-05:45,23,2116
20-04-2017,05:45-06:00,24,2124
20-04-2017,06:00-06:15,25,2104
20-04-2017,06:15-06:30,26,2172
20-04-2017,06:30-06:45,27,2288
20-04-2017,06:45-07:00,28,2412
20-04-2017,07:00-07:15,29,2564
20-04-2017,07:15-07:30,30,2708
20-04-2017,07:30-07:45,31,2816
20-04-2017,07:45-08:00,32,2800
20-04-2017,08:00-08:15,33,2796
20-04-2017,08:15-08:30,34,2824
20-04-2017,08:30-08:45,35,2900
20-04-2017,08:45-09:00,36,2940
20-04-2017,09:00-09:15,37,2916
20-04-2017,09:15-09:30,38,2972
20-04-2017,09:30-09:45,39,3032
20-04-2017,09:45-10:00,40,3108
20-04-2017,10:00-10:15,41,3088
20-04-2017,10:15-10:30,42,3096
20-04-2017,10:30-10:45,43,3120
20-04-2017,10:45-11:00,44,3116
20-04-2017,11:00-11:15,45,3124
20-04-2017,11:15-11:30,46,3128
20-04-2017,11:30-11:45,47,3116
20-04-2017,11:45-12:00,48,3144
20-04-2017,12:00-12:15,49,3112
20-04-2017,12:15-12:30,50,3044
20-04-2017,12:30-12:45,51,3324
20-04-2017,12:45-13:00,52,3256
20-04-2017,13:00-13:15,53,3216
20-04-2017,13:15-13:30,54,3256
20-04-2017,13:30-13:45,55,3280
20-04-2017,13:45-14:00,56,3216
20-04-2017,14:00-14:15,57,3252
20-04-2017,14:15-14:30,58,3296
20-04-2017,14:30-14:45,59,3276
20-04-2017,14:45-15:00,60,3276
20-04-2017,15:00-15:15,61,3276
20-04-2017,15:15-15:30,62,3288
20-04-2017,15:30-15:45,63,3296
20-04-2017,15:45-16:00,64,3280
20-04-2017,16:00-16:15,65,3268
20-04-2017,16:15-16:30,66,3288
20-04-2017,16:30-16:45,67,3272
20-04-2017,16:45-17:00,68,3244
20-04-2017,17:00-17:15,69,3224
20-04-2017,17:15-17:30,70,3244
20-04-2017,17:30-17:45,71,3224
20-04-2017,17:45-18:00,72,3208
20-04-2017,18:00-18:15,73,3208
20-04-2017,18:15-18:30,74,3148
20-04-2017,18:30-18:45,75,3136
20-04-2017,18:45-19:00,76,3148
20-04-2017,19:00-19:15,77,3092
20-04-2017,19:15-19:30,78,3016
20-04-2017,19:30-19:45,79,2996
20-04-2017,19:45-20:00,80,2964
20-04-2017,20:00-20:15,81,2876
20-04-2017,20:15-20:30,82,2844
20-04-2017,20:30-20:45,83,2824
20-04-2017,20:45-21:00,84,2800
20-04-2017,21:00-21:15,85,2788
20-04-2017,21:15-21:30,86,2692
20-04-2017,21:30-21:45,87,2632
20-04-2017,21:45-22:00,88,2608
20-04-2017,22:00-22:15,89,2572
20-04-2017,22:15-22:30,90,2528
20-04-2017,22:30-22:45,91,2496
20-04-2017,22:45-23:00,92,2460
20-04-2017,23:00-23:15,93,2436
20-04-2017,23:15-23:30,94,2496
20-04-2017,23:30-23:45,95,2476
20-04-2017,23:45-00:00,96,2396
21-04-2017,00:00-00:15,1,2344
21-04-2017,00:15-00:30,2,2308
21-04-2017,00:30-00:45,3,2272
21-04-2017,00:45-01:00,4,2296
21-04-2017,01:00-01:15,5,2264
21-04-2017,01:15-01:30,6,2268
21-04-2017,01:30-01:45,7,2216
21-04-2017,01:45-02:00,8,2196
21-04-2017,02:00-02:15,9,2192
21-04-2017,02:15-02:30,10,2176
21-04-2017,02:30-02:45,11,2172
21-04-2017,02:45-03:00,12,2168
21-04-2017,03:00-03:15,13,2140
21-04-2017,03:15-03:30,14,2080
21-04-2017,03:30-03:45,15,1740
21-04-2017,03:45-04:00,16,1708
21-04-2017,04:00-04:15,17,1704
21-04-2017,04:15-04:30,18,1704
21-04-2017,04:30-04:45,19,1692
21-04-2017,04:45-05:00,20,1688
21-04-2017,05:00-05:15,21,1688
21-04-2017,05:15-05:30,22,1948
21-04-2017,05:30-05:45,23,2164
21-04-2017,05:45-06:00,24,2112
21-04-2017,06:00-06:15,25,2100
21-04-2017,06:15-06:30,26,2180
21-04-2017,06:30-06:45,27,2320
21-04-2017,06:45-07:00,28,2380
21-04-2017,07:00-07:15,29,2484
21-04-2017,07:15-07:30,30,2584
21-04-2017,07:30-07:45,31,2596
21-04-2017,07:45-08:00,32,2652
21-04-2017,08:00-08:15,33,2820
21-04-2017,08:15-08:30,34,2920
21-04-2017,08:30-08:45,35,2972
21-04-2017,08:45-09:00,36,2976
21-04-2017,09:00-09:15,37,2944
21-04-2017,09:15-09:30,38,2928
21-04-2017,09:30-09:45,39,3012
21-04-2017,09:45-10:00,40,3004
21-04-2017,10:00-10:15,41,3084
21-04-2017,10:15-10:30,42,3108
21-04-2017,10:30-10:45,43,3164
21-04-2017,10:45-11:00,44,3136
21-04-2017,11:00-11:15,45,3168
21-04-2017,11:15-11:30,46,3168
21-04-2017,11:30-11:45,47,3168
21-04-2017,11:45-12:00,48,3152
21-04-2017,12:00-12:15,49,3168
21-04-2017,12:15-12:30,50,3188
21-04-2017,12:30-12:45,51,3192
21-04-2017,12:45-13:00,52,3160
21-04-2017,13:00-13:15,53,3168
21-04-2017,13:15-13:30,54,3132
21-04-2017,13:30-13:45,55,3152
21-04-2017,13:45-14:00,56,3200
21-04-2017,14:00-14:15,57,3184
21-04-2017,14:15-14:30,58,3164
21-04-2017,14:30-14:45,59,3120
21-04-2017,14:45-15:00,60,3124
21-04-2017,15:00-15:15,61,3108
21-04-2017,15:15-15:30,62,3112
21-04-2017,15:30-15:45,63,3116
21-04-2017,15:45-16:00,64,3104
21-04-2017,16:00-16:15,65,3132
21-04-2017,16:15-16:30,66,3188
21-04-2017,16:30-16:45,67,3172
21-04-2017,16:45-17:00,68,3144
21-04-2017,17:00-17:15,69,3148
21-04-2017,17:15-17:30,70,3112
21-04-2017,17:30-17:45,71,3084
21-04-2017,17:45-18:00,72,3096
21-04-2017,18:00-18:15,73,3072
21-04-2017,18:15-18:30,74,3012
21-04-2017,18:30-18:45,75,2924
21-04-2017,18:45-19:00,76,2884
21-04-2017,19:00-19:15,77,2780
21-04-2017,19:15-19:30,78,2744
21-04-2017,19:30-19:45,79,2724
21-04-2017,19:45-20:00,80,2712
21-04-2017,20:00-20:15,81,2668
21-04-2017,20:15-20:30,82,2632
21-04-2017,20:30-20:45,83,2592
21-04-2017,20:45-21:00,84,2600
21-04-2017,21:00-21:15,85,2592
21-04-2017,21:15-21:30,86,2568
21-04-2017,21:30-21:45,87,2548
21-04-2017,21:45-22:00,88,2552
21-04-2017,22:00-22:15,89,2560
21-04-2017,22:15-22:30,90,2536
21-04-2017,22:30-22:45,91,2520
21-04-2017,22:45-23:00,92,2436
21-04-2017,23:00-23:15,93,2400
21-04-2017,23:15-23:30,94,2400
21-04-2017,23:30-23:45,95,2308
21-04-2017,23:45-00:00,96,2224
22-04-2017,00:00-00:15,1,2196
22-04-2017,00:15-00:30,2,2168
22-04-2017,00:30-00:45,3,2152
22-04-2017,00:45-01:00,4,2156
22-04-2017,01:00-01:15,5,2172
22-04-2017,01:15-01:30,6,2044
22-04-2017,01:30-01:45,7,1696
22-04-2017,01:45-02:00,8,1684
22-04-2017,02:00-02:15,9,1660
22-04-2017,02:15-02:30,10,1656
22-04-2017,02:30-02:45,11,1636
22-04-2017,02:45-03:00,12,1636
22-04-2017,03:00-03:15,13,1640
22-04-2017,03:15-03:30,14,1608
22-04-2017,03:30-03:45,15,1644
22-04-2017,03:45-04:00,16,1612
22-04-2017,04:00-04:15,17,1608
22-04-2017,04:15-04:30,18,1612
22-04-2017,04:30-04:45,19,1592
22-04-2017,04:45-05:00,20,1576
22-04-2017,05:00-05:15,21,1568
22-04-2017,05:15-05:30,22,1556
22-04-2017,05:30-05:45,23,1552
22-04-2017,05:45-06:00,24,1552
22-04-2017,06:00-06:15,25,1536
22-04-2017,06:15-06:30,26,1568
22-04-2017,06:30-06:45,27,1548
22-04-2017,06:45-07:00,28,2016
22-04-2017,07:00-07:15,29,2208
22-04-2017,07:15-07:30,30,2164
22-04-2017,07:30-07:45,31,1628
22-04-2017,07:45-08:00,32,1820
22-04-2017,08:00-08:15,33,1976
22-04-2017,08:15-08:30,34,1988
22-04-2017,08:30-08:45,35,1960
22-04-2017,08:45-09:00,36,1952
22-04-2017,09:00-09:15,37,1972
22-04-2017,09:15-09:30,38,2084
22-04-2017,09:30-09:45,39,2180
22-04-2017,09:45-10:00,40,2180
22-04-2017,10:00-10:15,41,2140
22-04-2017,10:15-10:30,42,2128
22-04-2017,10:30-10:45,43,2112
22-04-2017,10:45-11:00,44,2116
22-04-2017,11:00-11:15,45,2120
22-04-2017,11:15-11:30,46,2072
22-04-2017,11:30-11:45,47,2056
22-04-2017,11:45-12:00,48,2072
22-04-2017,12:00-12:15,49,2068
22-04-2017,12:15-12:30,50,2032
22-04-2017,12:30-12:45,51,2036
22-04-2017,12:45-13:00,52,2044
22-04-2017,13:00-13:15,53,2040
22-04-2017,13:15-13:30,54,2104
22-04-2017,13:30-13:45,55,2080
22-04-2017,13:45-14:00,56,2260
22-04-2017,14:00-14:15,57,2252
22-04-2017,14:15-14:30,58,2244
22-04-2017,14:30-14:45,59,2212
22-04-2017,14:45-15:00,60,2196
22-04-2017,15:00-15:15,61,2192
22-04-2017,15:15-15:30,62,2104
22-04-2017,15:30-15:45,63,2096
22-04-2017,15:45-16:00,64,2116
22-04-2017,16:00-16:15,65,2112
22-04-2017,16:15-16:30,66,2120
22-04-2017,16:30-16:45,67,2104
22-04-2017,16:45-17:00,68,2060
22-04-2017,17:00-17:15,69,2036
22-04-2017,17:15-17:30,70,2096
22-04-2017,17:30-17:45,71,2072
22-04-2017,17:45-18:00,72,2032
22-04-2017,18:00-18:15,73,1896
22-04-2017,18:15-18:30,74,1860
22-04-2017,18:30-18:45,75,1832
22-04-2017,18:45-19:00,76,1596
22-04-2017,19:00-19:15,77,1456
22-04-2017,19:15-19:30,78,1432
22-04-2017,19:30-19:45,79,1408
22-04-2017,19:45-20:00,80,1404
22-04-2017,20:00-20:15,81,1408
22-04-2017,20:15-20:30,82,1380
22-04-2017,20:30-20:45,83,1376
22-04-2017,20:45-21:00,84,1392
22-04-2017,21:00-21:15,85,1384
22-04-2017,21:15-21:30,86,1544
22-04-2017,21:30-21:45,87,1596
22-04-2017,21:45-22:00,88,1500
22-04-2017,22:00-22:15,89,1480
22-04-2017,22:15-22:30,90,1496
22-04-2017,22:30-22:45,91,1452
22-04-2017,22:45-23:00,92,1352
22-04-2017,23:00-23:15,93,1348
22-04-2017,23:15-23:30,94,1320
22-04-2017,23:30-23:45,95,1324
22-04-2017,23:45-00:00,96,1324
23-04-2017,00:00-00:15,1,1320
23-04-2017,00:15-00:30,2,1300
23-04-2017,00:30-00:45,3,1288
23-04-2017,00:45-01:00,4,1292
23-04-2017,01:00-01:15,5,1292
23-04-2017,01:15-01:30,6,1288
23-04-2017,01:30-01:45,7,1280
23-04-2017,01:45-02:00,8,1276
23-04-2017,02:00-02:15,9,1268
23-04-2017,02:15-02:30,10,1276
23-04-2017,02:30-02:45,11,1284
23-04-2017,02:45-03:00,12,1260
23-04-2017,03:00-03:15,13,1260
23-04-2017,03:15-03:30,14,1252
23-04-2017,03:30-03:45,15,1236
23-04-2017,03:45-04:00,16,1248
23-04-2017,04:00-04:15,17,1244
23-04-2017,04:15-04:30,18,1228
23-04-2017,04:30-04:45,19,1228
23-04-2017,04:45-05:00,20,1236
23-04-2017,05:00-05:15,21,1228
23-04-2017,05:15-05:30,22,1236
23-04-2017,05:30-05:45,23,1232
23-04-2017,05:45-06:00,24,1228
23-04-2017,06:00-06:15,25,1232
23-04-2017,06:15-06:30,26,1220
23-04-2017,06:30-06:45,27,1200
23-04-2017,06:45-07:00,28,1216
23-04-2017,07:00-07:15,29,1196
23-04-2017,07:15-07:30,30,1220
23-04-2017,07:30-07:45,31,1224
23-04-2017,07:45-08:00,32,1244
23-04-2017,08:00-08:15,33,1256
23-04-2017,08:15-08:30,34,1216
23-04-2017,08:30-08:45,35,1236
23-04-2017,08:45-09:00,36,1252
23-04-2017,09:00-09:15,37,1144
23-04-2017,09:15-09:30,38,1196
23-04-2017,09:30-09:45,39,1380
23-04-2017,09:45-10:00,40,1344
23-04-2017,10:00-10:15,41,1352
23-04-2017,10:15-10:30,42,1404
23-04-2017,10:30-10:45,43,1404
23-04-2017,10:45-11:00,44,1352
23-04-2017,11:00-11:15,45,1312
23-04-2017,11:15-11:30,46,1296
23-04-2017,11:30-11:45,47,1268
23-04-2017,11:45-12:00,48,1304
23-04-2017,12:00-12:15,49,1304
23-04-2017,12:15-12:30,50,1300
23-04-2017,12:30-12:45,51,1084
23-04-2017,12:45-13:00,52,1124
23-04-2017,13:00-13:15,53,1312
23-04-2017,13:15-13:30,54,1372
23-04-2017,13:30-13:45,55,1528
23-04-2017,13:45-14:00,56,1524
23-04-2017,14:00-14:15,57,1444
23-04-2017,14:15-14:30,58,1412
23-04-2017,14:30-14:45,59,1408
23-04-2017,14:45-15:00,60,1400
23-04-2017,15:00-15:15,61,1428
23-04-2017,15:15-15:30,62,1424
23-04-2017,15:30-15:45,63,1232
23-04-2017,15:45-16:00,64,1180
23-04-2017,16:00-16:15,65,1284
23-04-2017,16:15-16:30,66,1296
23-04-2017,16:30-16:45,67,1260
23-04-2017,16:45-17:00,68,1268
23-04-2017,17:00-17:15,69,1284
23-04-2017,17:15-17:30,70,1288
23-04-2017,17:30-17:45,71,1264
23-04-2017,17:45-18:00,72,1268
23-04-2017,18:00-18:15,73,1248
23-04-2017,18:15-18:30,74,1244
23-04-2017,18:30-18:45,75,1260
23-04-2017,18:45-19:00,76,1280
23-04-2017,19:00-19:15,77,1324
23-04-2017,19:15-19:30,78,1324
23-04-2017,19:30-19:45,79,1300
23-04-2017,19:45-20:00,80,1308
23-04-2017,20:00-20:15,81,1296
23-04-2017,20:15-20:30,82,1316
23-04-2017,20:30-20:45,83,1308
23-04-2017,20:45-21:00,84,1308
23-04-2017,21:00-21:15,85,1308
23-04-2017,21:15-21:30,86,1300
23-04-2017,21:30-21:45,87,1284
23-04-2017,21:45-22:00,88,1312
23-04-2017,22:00-22:15,89,1288
23-04-2017,22:15-22:30,90,1272
23-04-2017,22:30-22:45,91,1288
23-04-2017,22:45-23:00,92,1280
23-04-2017,23:00-23:15,93,1284
23-04-2017,23:15-23:30,94,1292
23-04-2017,23:30-23:45,95,1280
23-04-2017,23:45-00:00,96,1284
24-04-2017,00:00-00:15,1,1468
24-04-2017,00:15-00:30,2,1288
24-04-2017,00:30-00:45,3,1296
24-04-2017,00:45-01:00,4,1288
24-04-2017,01:00-01:15,5,1276
24-04-2017,01:15-01:30,6,1288
24-04-2017,01:30-01:45,7,1280
24-04-2017,01:45-02:00,8,1264
24-04-2017,02:00-02:15,9,1264
24-04-2017,02:15-02:30,10,1260
24-04-2017,02:30-02:45,11,1252
24-04-2017,02:45-03:00,12,1252
24-04-2017,03:00-03:15,13,1356
24-04-2017,03:15-03:30,14,1712
24-04-2017,03:30-03:45,15,1680
24-04-2017,03:45-04:00,16,1628
24-04-2017,04:00-04:15,17,1472
24-04-2017,04:15-04:30,18,1512
24-04-2017,04:30-04:45,19,1620
24-04-2017,04:45-05:00,20,1540
24-04-2017,05:00-05:15,21,1568
24-04-2017,05:15-05:30,22,1820
24-04-2017,05:30-05:45,23,2092
24-04-2017,05:45-06:00,24,2140
24-04-2017,06:00-06:15,25,2152
24-04-2017,06:15-06:30,26,2064
24-04-2017,06:30-06:45,27,2084
24-04-2017,06:45-07:00,28,2328
24-04-2017,07:00-07:15,29,2500
24-04-2017,07:15-07:30,30,2572
24-04-2017,07:30-07:45,31,2640
24-04-2017,07:45-08:00,32,2728
24-04-2017,08:00-08:15,33,2780
24-04-2017,08:15-08:30,34,2808
24-04-2017,08:30-08:45,35,2908
24-04-2017,08:45-09:00,36,2940
24-04-2017,09:00-09:15,37,2940
24-04-2017,09:15-09:30,38,3024
24-04-2017,09:30-09:45,39,3008
24-04-2017,09:45-10:00,40,3004
24-04-2017,10:00-10:15,41,2996
24-04-2017,10:15-10:30,42,3044
24-04-2017,10:30-10:45,43,3072
24-04-2017,10:45-11:00,44,3120
24-04-2017,11:00-11:15,45,3140
24-04-2017,11:15-11:30,46,3168
24-04-2017,11:30-11:45,47,3188
24-04-2017,11:45-12:00,48,3204
24-04-2017,12:00-12:15,49,3248
24-04-2017,12:15-12:30,50,3216
24-04-2017,12:30-12:45,51,3252
24-04-2017,12:45-13:00,52,3220
24-04-2017,13:00-13:15,53,3192
24-04-2017,13:15-13:30,54,3180
24-04-2017,13:30-13:45,55,3176
24-04-2017,13:45-14:00,56,3172
24-04-2017,14:00-14:15,57,3192
24-04-2017,14:15-14:30,58,3204
24-04-2017,14:30-14:45,59,3200
24-04-2017,14:45-15:00,60,3188
24-04-2017,15:00-15:15,61,3176
24-04-2017,15:15-15:30,62,3192
24-04-2017,15:30-15:45,63,3168
24-04-2017,15:45-16:00,64,3220
24-04-2017,16:00-16:15,65,3204
24-04-2017,16:15-16:30,66,3228
24-04-2017,16:30-16:45,67,3232
24-04-2017,16:45-17:00,68,3216
24-04-2017,17:00-17:15,69,3212
24-04-2017,17:15-17:30,70,3176
24-04-2017,17:30-17:45,71,3148
24-04-2017,17:45-18:00,72,3128
24-04-2017,18:00-18:15,73,3148
24-04-2017,18:15-18:30,74,3048
24-04-2017,18:30-18:45,75,3016
24-04-2017,18:45-19:00,76,2952
24-04-2017,19:00-19:15,77,2912
24-04-2017,19:15-19:30,78,2844
24-04-2017,19:30-19:45,79,2736
24-04-2017,19:45-20:00,80,2704
24-04-2017,20:00-20:15,81,2644
24-04-2017,20:15-20:30,82,2624
24-04-2017,20:30-20:45,83,2600
24-04-2017,20:45-21:00,84,2580
24-04-2017,21:00-21:15,85,2576
