,Point.Forecast,Lo.90,Hi.90,Lo.95,Hi.95
43408,2217.530197,-6586.567992,11021.62839,-8273.199849,12708.26024
43409,2217.530197,-6588.551589,11023.61198,-8275.563451,12710.62385
43410,2217.530197,-6590.534739,11025.59513,-8277.926521,12712.98692
43411,2217.530197,-6592.517444,11027.57784,-8280.289059,12715.34945
43412,2217.530197,-6594.499702,11029.5601,-8282.651065,12717.71146
43413,2217.530197,-6596.481514,11031.54191,-8285.01254,12720.07293
43414,2217.530197,-6598.462881,11033.52327,-8287.373484,12722.43388
43415,2217.530197,-6600.443802,11035.5042,-8289.733897,12724.79429
43416,2217.530197,-6602.424279,11037.48467,-8292.093781,12727.15417
43417,2217.530197,-6604.404311,11039.4647,-8294.453134,12729.51353
43418,2217.530197,-6606.383898,11041.44429,-8296.811958,12731.87235
43419,2217.530197,-6608.363042,11043.42344,-8299.170254,12734.23065
43420,2217.530197,-6610.341742,11045.40214,-8301.52802,12736.58841
43421,2217.530197,-6612.319998,11047.38039,-8303.885258,12738.94565
43422,2217.530197,-6614.297812,11049.35821,-8306.241968,12741.30236
43423,2217.530197,-6616.275182,11051.33558,-8308.59815,12743.65854
43424,2217.530197,-6618.252111,11053.3125,-8310.953806,12746.0142
43425,2217.530197,-6620.228596,11055.28899,-8313.308934,12748.36933
43426,2217.530197,-6622.20464,11057.26503,-8315.663535,12750.72393
43427,2217.530197,-6624.180243,11059.24064,-8318.017611,12753.078
43428,2217.530197,-6626.155404,11061.2158,-8320.37116,12755.43155
43429,2217.530197,-6628.130124,11063.19052,-8322.724184,12757.78458
43430,2217.530197,-6630.104403,11065.1648,-8325.076683,12760.13708
43431,2217.530197,-6632.078242,11067.13864,-8327.428657,12762.48905
43432,2217.530197,-6634.05164,11069.11203,-8329.780106,12764.8405
43433,2217.530197,-6636.024599,11071.08499,-8332.131032,12767.19143
43434,2217.530197,-6637.997118,11073.05751,-8334.481433,12769.54183
43435,2217.530197,-6639.969198,11075.02959,-8336.831311,12771.89171
43436,2217.530197,-6641.940839,11077.00123,-8339.180667,12774.24106
43437,2217.530197,-6643.912041,11078.97244,-8341.529499,12776.58989
43438,2217.530197,-6645.882805,11080.9432,-8343.877809,12778.9382
43439,2217.530197,-6647.853131,11082.91352,-8346.225597,12781.28599
43440,2217.530197,-6649.823019,11084.88341,-8348.572863,12783.63326
43441,2217.530197,-6651.792469,11086.85286,-8350.919608,12785.98
43442,2217.530197,-6653.761483,11088.82188,-8353.265832,12788.32623
43443,2217.530197,-6655.730059,11090.79045,-8355.611535,12790.67193
43444,2217.530197,-6657.698198,11092.75859,-8357.956718,12793.01711
43445,2217.530197,-6659.665902,11094.7263,-8360.301382,12795.36178
43446,2217.530197,-6661.633169,11096.69356,-8362.645525,12797.70592
43447,2217.530197,-6663.6,11098.66039,-8364.989149,12800.04954
43448,2217.530197,-6665.566396,11100.62679,-8367.332255,12802.39265
43449,2217.530197,-6667.532357,11102.59275,-8369.674841,12804.73524
43450,2217.530197,-6669.497883,11104.55828,-8372.01691,12807.0773
43451,2217.530197,-6671.462974,11106.52337,-8374.358461,12809.41885
43452,2217.530197,-6673.427631,11108.48803,-8376.699494,12811.75989
43453,2217.530197,-6675.391854,11110.45225,-8379.04001,12814.1004
43454,2217.530197,-6677.355643,11112.41604,-8381.380009,12816.4404
43455,2217.530197,-6679.318999,11114.37939,-8383.719491,12818.77989
43456,2217.530197,-6681.281922,11116.34232,-8386.058458,12821.11885
43457,2217.530197,-6683.244411,11118.30481,-8388.396909,12823.4573
43458,2217.530197,-6685.206468,11120.26686,-8390.734844,12825.79524
43459,2217.530197,-6687.168093,11122.22849,-8393.072264,12828.13266
43460,2217.530197,-6689.129286,11124.18968,-8395.409169,12830.46956
43461,2217.530197,-6691.090047,11126.15044,-8397.74556,12832.80595
43462,2217.530197,-6693.050376,11128.11077,-8400.081436,12835.14183
43463,2217.530197,-6695.010274,11130.07067,-8402.416799,12837.47719
43464,2217.530197,-6696.969742,11132.03014,-8404.751649,12839.81204
43465,2217.530197,-6698.928779,11133.98917,-8407.085985,12842.14638
43466,2217.530197,-6700.887385,11135.94778,-8409.419808,12844.4802
43467,2217.530197,-6702.845561,11137.90596,-8411.753119,12846.81351
43468,2217.530197,-6704.803308,11139.8637,-8414.085918,12849.14631
43469,2217.530197,-6706.760625,11141.82102,-8416.418206,12851.4786
43470,2217.530197,-6708.717513,11143.77791,-8418.749982,12853.81038
43471,2217.530197,-6710.673972,11145.73437,-8421.081246,12856.14164
43472,2217.530197,-6712.630003,11147.6904,-8423.412,12858.47239
43473,2217.530197,-6714.585605,11149.646,-8425.742244,12860.80264
43474,2217.530197,-6716.540779,11151.60117,-8428.071978,12863.13237
43475,2217.530197,-6718.495525,11153.55592,-8430.401201,12865.4616
43476,2217.530197,-6720.449844,11155.51024,-8432.729916,12867.79031
43477,2217.530197,-6722.403735,11157.46413,-8435.058121,12870.11852
43478,2217.530197,-6724.3572,11159.41759,-8437.385818,12872.44621
43479,2217.530197,-6726.310238,11161.37063,-8439.713006,12874.7734
43480,2217.530197,-6728.262849,11163.32324,-8442.039686,12877.10008
43481,2217.530197,-6730.215035,11165.27543,-8444.365858,12879.42625
43482,2217.530197,-6732.166794,11167.22719,-8446.691523,12881.75192
43483,2217.530197,-6734.118128,11169.17852,-8449.016681,12884.07708
43484,2217.530197,-6736.069037,11171.12943,-8451.341332,12886.40173
43485,2217.530197,-6738.019521,11173.07991,-8453.665477,12888.72587
43486,2217.530197,-6739.96958,11175.02997,-8455.989116,12891.04951
43487,2217.530197,-6741.919214,11176.97961,-8458.312249,12893.37264
43488,2217.530197,-6743.868425,11178.92882,-8460.634876,12895.69527
43489,2217.530197,-6745.817211,11180.87761,-8462.956999,12898.01739
43490,2217.530197,-6747.765574,11182.82597,-8465.278616,12900.33901
43491,2217.530197,-6749.713514,11184.77391,-8467.59973,12902.66012
43492,2217.530197,-6751.661031,11186.72142,-8469.920339,12904.98073
43493,2217.530197,-6753.608124,11188.66852,-8472.240444,12907.30084
43494,2217.530197,-6755.554796,11190.61519,-8474.560046,12909.62044
43495,2217.530197,-6757.501045,11192.56144,-8476.879145,12911.93954
43496,2217.530197,-6759.446872,11194.50727,-8479.197741,12914.25813
43497,2217.530197,-6761.392277,11196.45267,-8481.515834,12916.57623
43498,2217.530197,-6763.337261,11198.39766,-8483.833426,12918.89382
43499,2217.530197,-6765.281824,11200.34222,-8486.150515,12921.21091
43500,2217.530197,-6767.225966,11202.28636,-8488.467103,12923.5275
43501,2217.530197,-6769.169688,11204.23008,-8490.78319,12925.84358
43502,2217.530197,-6771.112989,11206.17338,-8493.098776,12928.15917
43503,2217.530197,-6773.05587,11208.11626,-8495.413862,12930.47426
43504,2217.530197,-6774.998331,11210.05873,-8497.728447,12932.78884
43505,2217.530197,-6776.940373,11212.00077,-8500.042533,12935.10293
43506,2217.530197,-6778.881996,11213.94239,-8502.356119,12937.41651
43507,2217.530197,-6780.823199,11215.88359,-8504.669206,12939.7296
43508,2217.530197,-6782.763984,11217.82438,-8506.981794,12942.04219
43509,2217.530197,-6784.704351,11219.76474,-8509.293883,12944.35428
43510,2217.530197,-6786.644299,11221.70469,-8511.605474,12946.66587
43511,2217.530197,-6788.58383,11223.64422,-8513.916567,12948.97696
43512,2217.530197,-6790.522942,11225.58334,-8516.227163,12951.28756
43513,2217.530197,-6792.461638,11227.52203,-8518.537261,12953.59766
43514,2217.530197,-6794.399917,11229.46031,-8520.846862,12955.90726
43515,2217.530197,-6796.337778,11231.39817,-8523.155967,12958.21636
43516,2217.530197,-6798.275224,11233.33562,-8525.464576,12960.52497
43517,2217.530197,-6800.212252,11235.27265,-8527.772688,12962.83308
43518,2217.530197,-6802.148865,11237.20926,-8530.080305,12965.1407
43519,2217.530197,-6804.085063,11239.14546,-8532.387426,12967.44782
43520,2217.530197,-6806.020844,11241.08124,-8534.694052,12969.75445
43521,2217.530197,-6807.956211,11243.01661,-8537.000184,12972.06058
43522,2217.530197,-6809.891163,11244.95156,-8539.305821,12974.36621
43523,2217.530197,-6811.8257,11246.88609,-8541.610964,12976.67136
43524,2217.530197,-6813.759822,11248.82022,-8543.915613,12978.97601
43525,2217.530197,-6815.693531,11250.75393,-8546.219769,12981.28016
43526,2217.530197,-6817.626826,11252.68722,-8548.523432,12983.58383
43527,2217.530197,-6819.559707,11254.6201,-8550.826602,12985.887
43528,2217.530197,-6821.492175,11256.55257,-8553.129279,12988.18967
43529,2217.530197,-6823.424229,11258.48462,-8555.431464,12990.49186
43530,2217.530197,-6825.355871,11260.41627,-8557.733157,12992.79355
43531,2217.530197,-6827.287101,11262.34749,-8560.034359,12995.09475
43532,2217.530197,-6829.217918,11264.27831,-8562.33507,12997.39546
43533,2217.530197,-6831.148323,11266.20872,-8564.635289,12999.69568
43534,2217.530197,-6833.078316,11268.13871,-8566.935018,13001.99541
43535,2217.530197,-6835.007898,11270.06829,-8569.234257,13004.29465
43536,2217.530197,-6836.937069,11271.99746,-8571.533006,13006.5934
43537,2217.530197,-6838.865829,11273.92622,-8573.831265,13008.89166
43538,2217.530197,-6840.794178,11275.85457,-8576.129034,13011.18943
43539,2217.530197,-6842.722116,11277.78251,-8578.426315,13013.48671
43540,2217.530197,-6844.649645,11279.71004,-8580.723107,13015.7835
43541,2217.530197,-6846.576763,11281.63716,-8583.01941,13018.0798
43542,2217.530197,-6848.503472,11283.56387,-8585.315225,13020.37562
43543,2217.530197,-6850.429772,11285.49017,-8587.610553,13022.67095
43544,2217.530197,-6852.355662,11287.41606,-8589.905393,13024.96579
43545,2217.530197,-6854.281144,11289.34154,-8592.199746,13027.26014
43546,2217.530197,-6856.206217,11291.26661,-8594.493612,13029.55401
43547,2217.530197,-6858.130882,11293.19128,-8596.786991,13031.84739
43548,2217.530197,-6860.055138,11295.11553,-8599.079884,13034.14028
43549,2217.530197,-6861.978987,11297.03938,-8601.372292,13036.43269
43550,2217.530197,-6863.902428,11298.96282,-8603.664213,13038.72461
43551,2217.530197,-6865.825462,11300.88586,-8605.955649,13041.01604
43552,2217.530197,-6867.748089,11302.80848,-8608.246601,13043.30699
43553,2217.530197,-6869.670309,11304.7307,-8610.537067,13045.59746
43554,2217.530197,-6871.592123,11306.65252,-8612.827049,13047.88744
43555,2217.530197,-6873.51353,11308.57392,-8615.116547,13050.17694
43556,2217.530197,-6875.434531,11310.49493,-8617.405562,13052.46596
43557,2217.530197,-6877.355127,11312.41552,-8619.694092,13054.75449
43558,2217.530197,-6879.275317,11314.33571,-8621.98214,13057.04253
43559,2217.530197,-6881.195102,11316.2555,-8624.269705,13059.3301
43560,2217.530197,-6883.114482,11318.17488,-8626.556787,13061.61718
43561,2217.530197,-6885.033457,11320.09385,-8628.843387,13063.90378
43562,2217.530197,-6886.952028,11322.01242,-8631.129505,13066.1899
43563,2217.530197,-6888.870194,11323.93059,-8633.415141,13068.47554
43564,2217.530197,-6890.787957,11325.84835,-8635.700296,13070.76069
43565,2217.530197,-6892.705315,11327.76571,-8637.98497,13073.04536
43566,2217.530197,-6894.622271,11329.68266,-8640.269163,13075.32956
43567,2217.530197,-6896.538823,11331.59922,-8642.552876,13077.61327
43568,2217.530197,-6898.454972,11333.51537,-8644.836109,13079.8965
43569,2217.530197,-6900.370719,11335.43111,-8647.118861,13082.17926
43570,2217.530197,-6902.286063,11337.34646,-8649.401135,13084.46153
43571,2217.530197,-6904.201005,11339.2614,-8651.682929,13086.74332
43572,2217.530197,-6906.115545,11341.17594,-8653.964244,13089.02464
43573,2217.530197,-6908.029683,11343.09008,-8656.245081,13091.30547
43574,2217.530197,-6909.94342,11345.00381,-8658.525439,13093.58583
43575,2217.530197,-6911.856756,11346.91715,-8660.805319,13095.86571
43576,2217.530197,-6913.769691,11348.83008,-8663.084721,13098.14512
43577,2217.530197,-6915.682225,11350.74262,-8665.363646,13100.42404
43578,2217.530197,-6917.594359,11352.65475,-8667.642094,13102.70249
43579,2217.530197,-6919.506092,11354.56649,-8669.920065,13104.98046
43580,2217.530197,-6921.417426,11356.47782,-8672.19756,13107.25795
43581,2217.530197,-6923.32836,11358.38875,-8674.474578,13109.53497
43582,2217.530197,-6925.238895,11360.29929,-8676.751121,13111.81151
43583,2217.530197,-6927.14903,11362.20942,-8679.027188,13114.08758
43584,2217.530197,-6929.058767,11364.11916,-8681.302779,13116.36317
43585,2217.530197,-6930.968105,11366.0285,-8683.577896,13118.63829
43586,2217.530197,-6932.877044,11367.93744,-8685.852537,13120.91293
43587,2217.530197,-6934.785586,11369.84598,-8688.126705,13123.1871
43588,2217.530197,-6936.693729,11371.75412,-8690.400398,13125.46079
43589,2217.530197,-6938.601475,11373.66187,-8692.673617,13127.73401
43590,2217.530197,-6940.508823,11375.56922,-8694.946363,13130.00676
43591,2217.530197,-6942.415775,11377.47617,-8697.218636,13132.27903
43592,2217.530197,-6944.322329,11379.38272,-8699.490435,13134.55083
43593,2217.530197,-6946.228487,11381.28888,-8701.761762,13136.82216
43594,2217.530197,-6948.134248,11383.19464,-8704.032617,13139.09301
43595,2217.530197,-6950.039613,11385.10001,-8706.302999,13141.36339
43596,2217.530197,-6951.944582,11387.00498,-8708.57291,13143.6333
43597,2217.530197,-6953.849156,11388.90955,-8710.842349,13145.90274
43598,2217.530197,-6955.753334,11390.81373,-8713.111318,13148.17171
43599,2217.530197,-6957.657117,11392.71751,-8715.379815,13150.44021
43600,2217.530197,-6959.560504,11394.6209,-8717.647841,13152.70824
43601,2217.530197,-6961.463498,11396.52389,-8719.915398,13154.97579
43602,2217.530197,-6963.366096,11398.42649,-8722.182484,13157.24288
43603,2217.530197,-6965.268301,11400.3287,-8724.4491,13159.50949
43604,2217.530197,-6967.170112,11402.23051,-8726.715248,13161.77564
43605,2217.530197,-6969.071529,11404.13192,-8728.980926,13164.04132
43606,2217.530197,-6970.972552,11406.03295,-8731.246135,13166.30653
43607,2217.530197,-6972.873182,11407.93358,-8733.510875,13168.57127
43608,2217.530197,-6974.773419,11409.83381,-8735.775148,13170.83554
43609,2217.530197,-6976.673264,11411.73366,-8738.038952,13173.09935
43610,2217.530197,-6978.572716,11413.63311,-8740.302289,13175.36268
43611,2217.530197,-6980.471776,11415.53217,-8742.565158,13177.62555
43612,2217.530197,-6982.370443,11417.43084,-8744.82756,13179.88795
43613,2217.530197,-6984.268719,11419.32911,-8747.089495,13182.14989
43614,2217.530197,-6986.166604,11421.227,-8749.350964,13184.41136
43615,2217.530197,-6988.064097,11423.12449,-8751.611967,13186.67236
43616,2217.530197,-6989.961199,11425.02159,-8753.872503,13188.9329
43617,2217.530197,-6991.857911,11426.9183,-8756.132574,13191.19297
43618,2217.530197,-6993.754231,11428.81463,-8758.39218,13193.45257
43619,2217.530197,-6995.650162,11430.71056,-8760.65132,13195.71171
43620,2217.530197,-6997.545702,11432.6061,-8762.909996,13197.97039
43621,2217.530197,-6999.440853,11434.50125,-8765.168207,13200.2286
43622,2217.530197,-7001.335614,11436.39601,-8767.425954,13202.48635
43623,2217.530197,-7003.229985,11438.29038,-8769.683237,13204.74363
43624,2217.530197,-7005.123968,11440.18436,-8771.940057,13207.00045
43625,2217.530197,-7007.017562,11442.07796,-8774.196413,13209.25681
43626,2217.530197,-7008.910767,11443.97116,-8776.452306,13211.5127
43627,2217.530197,-7010.803583,11445.86398,-8778.707736,13213.76813
43628,2217.530197,-7012.696012,11447.75641,-8780.962703,13216.0231
43629,2217.530197,-7014.588052,11449.64845,-8783.217209,13218.2776
43630,2217.530197,-7016.479705,11451.5401,-8785.471252,13220.53165
43631,2217.530197,-7018.37097,11453.43136,-8787.724834,13222.78523
43632,2217.530197,-7020.261849,11455.32224,-8789.977954,13225.03835
43633,2217.530197,-7022.15234,11457.21273,-8792.230614,13227.29101
43634,2217.530197,-7024.042445,11459.10284,-8794.482812,13229.54321
43635,2217.530197,-7025.932163,11460.99256,-8796.73455,13231.79494
43636,2217.530197,-7027.821494,11462.88189,-8798.985828,13234.04622
43637,2217.530197,-7029.71044,11464.77083,-8801.236645,13236.29704
43638,2217.530197,-7031.599,11466.65939,-8803.487003,13238.5474
43639,2217.530197,-7033.487175,11468.54757,-8805.736902,13240.7973
43640,2217.530197,-7035.374964,11470.43536,-8807.986342,13243.04674
43641,2217.530197,-7037.262368,11472.32276,-8810.235322,13245.29572
43642,2217.530197,-7039.149387,11474.20978,-8812.483844,13247.54424
43643,2217.530197,-7041.036022,11476.09642,-8814.731908,13249.7923
43644,2217.530197,-7042.922272,11477.98267,-8816.979514,13252.03991
43645,2217.530197,-7044.808138,11479.86853,-8819.226662,13254.28706
43646,2217.530197,-7046.69362,11481.75401,-8821.473353,13256.53375
43647,2217.530197,-7048.578719,11483.63911,-8823.719586,13258.77998
43648,2217.530197,-7050.463434,11485.52383,-8825.965363,13261.02576
43649,2217.530197,-7052.347766,11487.40816,-8828.210683,13263.27108
43650,2217.530197,-7054.231715,11489.29211,-8830.455547,13265.51594
43651,2217.530197,-7056.115282,11491.17568,-8832.699954,13267.76035
43652,2217.530197,-7057.998465,11493.05886,-8834.943906,13270.0043
43653,2217.530197,-7059.881267,11494.94166,-8837.187403,13272.2478
43654,2217.530197,-7061.763686,11496.82408,-8839.430444,13274.49084
43655,2217.530197,-7063.645724,11498.70612,-8841.67303,13276.73342
43656,2217.530197,-7065.52738,11500.58777,-8843.915162,13278.97556
43657,2217.530197,-7067.408655,11502.46905,-8846.156839,13281.21723
43658,2217.530197,-7069.289549,11504.34994,-8848.398062,13283.45846
43659,2217.530197,-7071.170062,11506.23046,-8850.638831,13285.69923
43660,2217.530197,-7073.050194,11508.11059,-8852.879147,13287.93954
43661,2217.530197,-7074.929946,11509.99034,-8855.11901,13290.1794
43662,2217.530197,-7076.809317,11511.86971,-8857.358419,13292.41881
43663,2217.530197,-7078.688309,11513.7487,-8859.597376,13294.65777
43664,2217.530197,-7080.566921,11515.62732,-8861.83588,13296.89627
43665,2217.530197,-7082.445154,11517.50555,-8864.073932,13299.13433
43666,2217.530197,-7084.323007,11519.3834,-8866.311532,13301.37193
43667,2217.530197,-7086.200481,11521.26088,-8868.548681,13303.60907
43668,2217.530197,-7088.077577,11523.13797,-8870.785378,13305.84577
43669,2217.530197,-7089.954293,11525.01469,-8873.021624,13308.08202
43670,2217.530197,-7091.830632,11526.89103,-8875.257419,13310.31781
43671,2217.530197,-7093.706592,11528.76699,-8877.492764,13312.55316
43672,2217.530197,-7095.582175,11530.64257,-8879.727659,13314.78805
43673,2217.530197,-7097.45738,11532.51777,-8881.962103,13317.0225
43674,2217.530197,-7099.332207,11534.3926,-8884.196098,13319.25649
43675,2217.530197,-7101.206658,11536.26705,-8886.429643,13321.49004
43676,2217.530197,-7103.080731,11538.14112,-8888.662739,13323.72313
43677,2217.530197,-7104.954427,11540.01482,-8890.895386,13325.95578
43678,2217.530197,-7106.827748,11541.88814,-8893.127585,13328.18798
43679,2217.530197,-7108.700691,11543.76109,-8895.359335,13330.41973
43680,2217.530197,-7110.573259,11545.63365,-8897.590637,13332.65103
43681,2217.530197,-7112.445451,11547.50584,-8899.821491,13334.88189
43682,2217.530197,-7114.317267,11549.37766,-8902.051898,13337.11229
43683,2217.530197,-7116.188708,11551.2491,-8904.281857,13339.34225
43684,2217.530197,-7118.059774,11553.12017,-8906.51137,13341.57176
43685,2217.530197,-7119.930465,11554.99086,-8908.740435,13343.80083
43686,2217.530197,-7121.800781,11556.86117,-8910.969054,13346.02945
43687,2217.530197,-7123.670722,11558.73112,-8913.197227,13348.25762
43688,2217.530197,-7125.54029,11560.60068,-8915.424954,13350.48535
43689,2217.530197,-7127.409483,11562.46988,-8917.652235,13352.71263
43690,2217.530197,-7129.278303,11564.3387,-8919.879071,13354.93947
43691,2217.530197,-7131.146749,11566.20714,-8922.105462,13357.16586
43692,2217.530197,-7133.014821,11568.07522,-8924.331408,13359.3918
43693,2217.530197,-7134.882521,11569.94291,-8926.556909,13361.6173
43694,2217.530197,-7136.749847,11571.81024,-8928.781966,13363.84236
43695,2217.530197,-7138.616801,11573.6772,-8931.006579,13366.06697
43696,2217.530197,-7140.483383,11575.54378,-8933.230747,13368.29114
43697,2217.530197,-7142.349592,11577.40999,-8935.454473,13370.51487
43698,2217.530197,-7144.215429,11579.27582,-8937.677755,13372.73815
43699,2217.530197,-7146.080894,11581.14129,-8939.900594,13374.96099
43700,2217.530197,-7147.945988,11583.00638,-8942.12299,13377.18338
43701,2217.530197,-7149.81071,11584.8711,-8944.344944,13379.40534
43702,2217.530197,-7151.675062,11586.73546,-8946.566456,13381.62685
43703,2217.530197,-7153.539042,11588.59944,-8948.787525,13383.84792
43704,2217.530197,-7155.402652,11590.46305,-8951.008153,13386.06855
43705,2217.530197,-7157.265891,11592.32629,-8953.22834,13388.28873
43706,2217.530197,-7159.12876,11594.18915,-8955.448085,13390.50848
43707,2217.530197,-7160.991259,11596.05165,-8957.66739,13392.72778
43708,2217.530197,-7162.853388,11597.91378,-8959.886253,13394.94665
43709,2217.530197,-7164.715148,11599.77554,-8962.104677,13397.16507
43710,2217.530197,-7166.576538,11601.63693,-8964.32266,13399.38305
43711,2217.530197,-7168.437559,11603.49795,-8966.540203,13401.6006
43712,2217.530197,-7170.298211,11605.35861,-8968.757307,13403.8177
43713,2217.530197,-7172.158495,11607.21889,-8970.973972,13406.03437
43714,2217.530197,-7174.01841,11609.0788,-8973.190197,13408.25059
43715,2217.530197,-7175.877956,11610.93835,-8975.405984,13410.46638
43716,2217.530197,-7177.737135,11612.79753,-8977.621332,13412.68173
43717,2217.530197,-7179.595946,11614.65634,-8979.836241,13414.89664
43718,2217.530197,-7181.454389,11616.51478,-8982.050713,13417.11111
43719,2217.530197,-7183.312465,11618.37286,-8984.264747,13419.32514
43720,2217.530197,-7185.170174,11620.23057,-8986.478343,13421.53874
43721,2217.530197,-7187.027515,11622.08791,-8988.691502,13423.7519
43722,2217.530197,-7188.88449,11623.94488,-8990.904224,13425.96462
43723,2217.530197,-7190.741099,11625.80149,-8993.11651,13428.1769
43724,2217.530197,-7192.597341,11627.65773,-8995.328359,13430.38875
43725,2217.530197,-7194.453217,11629.51361,-8997.539771,13432.60017
43726,2217.530197,-7196.308727,11631.36912,-8999.750748,13434.81114
43727,2217.530197,-7198.163871,11633.22427,-9001.961289,13437.02168
43728,2217.530197,-7200.01865,11635.07904,-9004.171395,13439.23179
43729,2217.530197,-7201.873064,11636.93346,-9006.381065,13441.44146
43730,2217.530197,-7203.727113,11638.78751,-9008.5903,13443.65069
43731,2217.530197,-7205.580797,11640.64119,-9010.799101,13445.8595
43732,2217.530197,-7207.434116,11642.49451,-9013.007467,13448.06786
43733,2217.530197,-7209.287072,11644.34747,-9015.2154,13450.27579
43734,2217.530197,-7211.139662,11646.20006,-9017.422898,13452.48329
43735,2217.530197,-7212.991889,11648.05228,-9019.629962,13454.69036
43736,2217.530197,-7214.843753,11649.90415,-9021.836594,13456.89699
43737,2217.530197,-7216.695252,11651.75565,-9024.042792,13459.10319
43738,2217.530197,-7218.546389,11653.60678,-9026.248557,13461.30895
43739,2217.530197,-7220.397162,11655.45756,-9028.453889,13463.51428
43740,2217.530197,-7222.247573,11657.30797,-9030.658789,13465.71918
43741,2217.530197,-7224.097621,11659.15801,-9032.863257,13467.92365
43742,2217.530197,-7225.947306,11661.0077,-9035.067294,13470.12769
43743,2217.530197,-7227.796629,11662.85702,-9037.270898,13472.33129
43744,2217.530197,-7229.645591,11664.70598,-9039.474071,13474.53447
43745,2217.530197,-7231.49419,11666.55458,-9041.676813,13476.73721
43746,2217.530197,-7233.342428,11668.40282,-9043.879124,13478.93952
43747,2217.530197,-7235.190304,11670.2507,-9046.081005,13481.1414
43748,2217.530197,-7237.037819,11672.09821,-9048.282455,13483.34285
43749,2217.530197,-7238.884974,11673.94537,-9050.483475,13485.54387
43750,2217.530197,-7240.731767,11675.79216,-9052.684066,13487.74446
43751,2217.530197,-7242.5782,11677.63859,-9054.884226,13489.94462
43752,2217.530197,-7244.424273,11679.48467,-9057.083958,13492.14435
43753,2217.530197,-7246.269986,11681.33038,-9059.28326,13494.34365
43754,2217.530197,-7248.115339,11683.17573,-9061.482133,13496.54253
43755,2217.530197,-7249.960332,11685.02073,-9063.680578,13498.74097
43756,2217.530197,-7251.804965,11686.86536,-9065.878595,13500.93899
43757,2217.530197,-7253.649239,11688.70963,-9068.076183,13503.13658
43758,2217.530197,-7255.493155,11690.55355,-9070.273344,13505.33374
43759,2217.530197,-7257.336711,11692.39711,-9072.470076,13507.53047
43760,2217.530197,-7259.179909,11694.2403,-9074.666382,13509.72678
43761,2217.530197,-7261.022748,11696.08314,-9076.862261,13511.92265
43762,2217.530197,-7262.865229,11697.92562,-9079.057712,13514.11811
43763,2217.530197,-7264.707352,11699.76775,-9081.252737,13516.31313
43764,2217.530197,-7266.549118,11701.60951,-9083.447336,13518.50773
43765,2217.530197,-7268.390525,11703.45092,-9085.641509,13520.7019
43766,2217.530197,-7270.231576,11705.29197,-9087.835255,13522.89565
43767,2217.530197,-7272.072269,11707.13266,-9090.028577,13525.08897
43768,2217.530197,-7273.912605,11708.973,-9092.221472,13527.28187
43769,2217.530197,-7275.752584,11710.81298,-9094.413943,13529.47434
43770,2217.530197,-7277.592207,11712.6526,-9096.605989,13531.66638
43771,2217.530197,-7279.431474,11714.49187,-9098.79761,13533.858
43772,2217.530197,-7281.270384,11716.33078,-9100.988807,13536.0492
43773,2217.530197,-7283.108939,11718.16933,-9103.17958,13538.23997
43774,2217.530197,-7284.947137,11720.00753,-9105.369929,13540.43032
43775,2217.530197,-7286.784981,11721.84537,-9107.559854,13542.62025
43776,2217.530197,-7288.622468,11723.68286,-9109.749356,13544.80975
43777,2217.530197,-7290.459601,11725.52,-9111.938434,13546.99883
43778,2217.530197,-7292.296379,11727.35677,-9114.12709,13549.18748
43779,2217.530197,-7294.132802,11729.1932,-9116.315323,13551.37572
43780,2217.530197,-7295.968871,11731.02927,-9118.503134,13553.56353
43781,2217.530197,-7297.804585,11732.86498,-9120.690523,13555.75092
43782,2217.530197,-7299.639946,11734.70034,-9122.87749,13557.93788
43783,2217.530197,-7301.474952,11736.53535,-9125.064035,13560.12443
43784,2217.530197,-7303.309605,11738.37,-9127.250158,13562.31055
43785,2217.530197,-7305.143904,11740.2043,-9129.435861,13564.49625
43786,2217.530197,-7306.97785,11742.03824,-9131.621142,13566.68154
43787,2217.530197,-7308.811443,11743.87184,-9133.806003,13568.8664
43788,2217.530197,-7310.644683,11745.70508,-9135.990443,13571.05084
43789,2217.530197,-7312.477571,11747.53796,-9138.174463,13573.23486
43790,2217.530197,-7314.310106,11749.3705,-9140.358064,13575.41846
43791,2217.530197,-7316.142289,11751.20268,-9142.541244,13577.60164
43792,2217.530197,-7317.974119,11753.03451,-9144.724005,13579.7844
43793,2217.530197,-7319.805598,11754.86599,-9146.906347,13581.96674
43794,2217.530197,-7321.636726,11756.69712,-9149.088269,13584.14866
43795,2217.530197,-7323.467501,11758.5279,-9151.269773,13586.33017
43796,2217.530197,-7325.297926,11760.35832,-9153.450859,13588.51125
43797,2217.530197,-7327.128,11762.18839,-9155.631526,13590.69192
43798,2217.530197,-7328.957722,11764.01812,-9157.811775,13592.87217
43799,2217.530197,-7330.787094,11765.84749,-9159.991606,13595.052
43800,2217.530197,-7332.616116,11767.67651,-9162.17102,13597.23141
43801,2217.530197,-7334.444788,11769.50518,-9164.350017,13599.41041
43802,2217.530197,-7336.273109,11771.3335,-9166.528596,13601.58899
43803,2217.530197,-7338.101081,11773.16147,-9168.706759,13603.76715
43804,2217.530197,-7339.928703,11774.9891,-9170.884505,13605.9449
43805,2217.530197,-7341.755975,11776.81637,-9173.061834,13608.12223
43806,2217.530197,-7343.582899,11778.64329,-9175.238748,13610.29914
